timestamp,time,energy,avg_power,avg_current,avg_voltage
2020-06-23 20:14:06,1.97186904762,0.000532347786457,0.000269971166239,8.74288800456e-05,3.0879692744
2020-06-23 20:14:36,1.38497619048,0.000375370757526,0.000271030476991,8.85689833742e-05,3.06846265419
2020-06-23 20:14:42,1.91358333333,0.000517556386801,0.000270464514289,8.77509663962e-05,3.08226406645
2020-06-23 20:14:45,1.82896428571,0.000496160057468,0.000271279248777,8.80811250796e-05,3.07995837215
2020-06-23 20:14:54,1.64697619048,0.00045138105066,0.000274066530695,8.93534485095e-05,3.07423015283
2020-06-23 20:14:56,1.60944047619,0.000438831540907,0.000272660932416,8.87289616847e-05,3.07306261714
2020-06-23 20:14:58,1.58903571429,0.000429258424686,0.000270137682134,8.79363413014e-05,3.07204022187
2020-06-23 20:14:59,1.55222619048,0.000422994601041,0.000272508351963,8.87415103582e-05,3.07091221789
2020-06-23 20:15:03,1.49573809524,0.000405854208118,0.00027134042344,8.86621772226e-05,3.06809372364
2020-06-23 20:15:04,1.47533333333,0.000402437040476,0.000272777026983,8.91643412886e-05,3.06709026013
2020-06-23 20:15:06,1.43020238095,0.000389804084932,0.000272551696266,8.89048914066e-05,3.06576740749
2020-06-23 20:15:07,1.41620238095,0.000382599787475,0.000270158977715,8.81702562793e-05,3.06414573271
2020-06-23 20:15:09,1.38532142857,0.000374702466082,0.000270480524125,8.85552269131e-05,3.06272218651
2020-06-23 20:15:13,1.32172619048,0.000356230601948,0.000269519212462,8.8114352828e-05,3.05881745268
2020-06-23 20:15:14,1.3036547619,0.000351299499105,0.000269472800139,8.81332703111e-05,3.05764022815
2020-06-23 20:15:18,1.25063095238,0.000338833919302,0.000270930380107,8.87454507203e-05,3.05300863202
2020-06-23 20:32:45,1.96638095238,0.000532028989427,0.000270562521867,8.74710060904e-05,3.09927693387
2020-06-23 20:32:47,1.9463452381,0.00052598342047,0.000270241584162,8.72215635674e-05,3.09841421693
2020-06-23 20:32:49,1.89526190476,0.000512421303269,0.00027036965286,8.746307333e-05,3.09754873111
2020-06-23 20:33:08,1.92808333333,0.000520700306564,0.000270061100349,8.75448179155e-05,3.09111984901
2020-06-23 20:33:10,1.86195238095,0.000501535478062,0.000269359991798,8.71694168455e-05,3.09014606812
2020-06-23 20:33:32,1.97283333333,0.000536594740145,0.000271991927082,8.82442302638e-05,3.08822848256
2020-06-23 20:33:34,1.92492857143,0.000522621574316,0.000271501801196,8.79514633623e-05,3.08706036882
2020-06-23 20:33:45,1.68551190476,0.000455526001464,0.000270259735441,8.77254637879e-05,3.08082395215
2020-06-23 20:33:47,1.64696428571,0.000450498371989,0.000273532568919,8.90138044218e-05,3.07997508731
2020-06-23 20:33:57,1.47319047619,0.000399418786548,0.000271125012687,8.84515965318e-05,3.07314238991
2020-06-23 20:33:58,1.43452380952,0.000391295179943,0.000272770083944,8.88022425205e-05,3.0717637616
2020-06-23 20:34:04,1.359,0.000370975912307,0.000272977124582,8.92458115965e-05,3.06715016799
2020-06-23 20:34:08,1.90916666667,0.000519949339686,0.00027234360874,8.83598908304e-05,3.08231634299
2020-06-23 20:34:24,1.58771428571,0.000430733186784,0.000271291371917,8.85256773935e-05,3.07191687462
2020-06-23 20:34:32,1.4290952381,0.000386782859307,0.000270648763635,8.85306176088e-05,3.06531922469
2020-06-23 20:34:34,1.41601190476,0.00038243044598,0.000270075727961,8.81401187141e-05,3.06423144171
2020-06-23 20:34:41,1.29920238095,0.000354245098512,0.000272663523178,8.94320234412e-05,3.05762416263
2020-06-23 20:34:45,1.25655952381,0.000341476616563,0.000271755225353,8.89962602431e-05,3.05365906332
2020-06-23 21:16:23,2.06208333333,0.000565045682981,0.000274016900213,8.8534143741e-05,3.10094097092
2020-06-23 21:16:25,1.95196428571,0.000533170395195,0.000273145568849,8.81510183844e-05,3.09870929125
2020-06-23 21:16:37,1.78676190476,0.000482309383334,0.000269934892863,8.72913423462e-05,3.09242423989
2020-06-23 21:16:39,1.76061904762,0.000476029554178,0.000270376237734,8.76424375654e-05,3.0917304117
2020-06-23 21:16:41,1.72939285714,0.000468146181174,0.000270699730972,8.7777047745e-05,3.0908065119
2020-06-23 21:17:03,1.57317857143,0.000429768333859,0.0002731847113,8.88292430892e-05,3.08285462915
2020-06-23 21:17:15,1.88388095238,0.000509622897145,0.000270517569861,8.78357684863e-05,3.0860986325
2020-06-23 21:29:30,729.301738095,0.198656810747,0.000272393167834,8.78659563046e-05,3.10020167547
2020-06-23 21:29:52,1.72880952381,0.000469861222558,0.000271783106286,8.79428209824e-05,3.09056189225
2020-06-23 21:30:23,1.96846428571,0.000531332786424,0.000269922492514,8.75925974415e-05,3.08759883554
2020-06-23 21:30:27,1.87811904762,0.000507697638764,0.000270322394849,8.76190019645e-05,3.085277533
2020-06-23 21:30:30,1.79766666667,0.00048521458692,0.000269913547332,8.75396753723e-05,3.08340820547
2020-06-23 21:30:32,1.74819047619,0.000471917054217,0.000269946015977,8.75849891487e-05,3.0821728752
2020-06-23 21:30:41,1.59022619048,0.00043191928804,0.000271608712413,8.84817827733e-05,3.07690902376
2020-06-23 21:30:46,1.48989285714,0.000406613401692,0.000272914525191,8.90204710834e-05,3.07349069352
2020-06-23 21:30:49,1.44244047619,0.000393719439332,0.000272953682201,8.88689625553e-05,3.07151826058
2020-06-23 21:30:50,1.4171547619,0.000386863112594,0.000272985790257,8.89206221968e-05,3.0701026166
2020-06-23 21:30:53,1.38914285714,0.000379593286418,0.000273257199191,8.9307235433e-05,3.06801600565
2020-06-23 21:30:54,1.36566666667,0.000372566498033,0.000272809249231,8.92000105708e-05,3.06675330853
2020-06-23 21:31:00,1.878,0.000512272500746,0.000272775559503,8.85515027957e-05,3.08052319096
2020-06-23 21:31:04,1.78820238095,0.000483339490426,0.000270293505687,8.78132012719e-05,3.07811993857
2020-06-23 21:31:06,1.75275,0.000474294992754,0.000270600480818,8.79451380582e-05,3.0770001537
2020-06-23 21:31:08,0.000190476190476,4.88545202261e-08,0.000256486231187,9.07701788102e-05,3.07698598346
2020-06-23 21:31:09,1.66753571429,0.000451206296959,0.000270582688631,8.80068106127e-05,3.0746393812
2020-06-23 21:31:11,1.64551190476,0.000447337734583,0.000271853235026,8.84520610387e-05,3.07356161805
2020-06-23 21:31:15,1.58488095238,0.000431652583269,0.000272356471078,8.86825618852e-05,3.07124168099
2020-06-23 21:31:16,1.55045238095,0.000418028887669,0.000269617366392,8.78270982467e-05,3.0699371406
2020-06-23 21:31:19,1.49576190476,0.000406657508215,0.000271873155026,8.86334968718e-05,3.06749274312
2020-06-23 21:31:25,1.38678571429,0.000377034030022,0.000271876199861,8.90223446316e-05,3.06223738967
2020-06-23 21:31:27,1.37094047619,0.000371649218686,0.000271090703893,8.85611697678e-05,3.06116287794
2020-06-23 21:31:28,1.34391666667,0.000362165343401,0.000269484970596,8.80777714498e-05,3.05970453273
2020-06-23 21:31:30,1.32351190476,0.000355830376836,0.000268853174313,8.79124229243e-05,3.0582665907
